geometry,panel_a_in,panel_b_in,source_dataset,case,test_id,theta1,theta2,pt,predicted_type,confidence,type1_probability,type2_probability,type3_probability,review_priority,csv_path,plot_path
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_039,64.0,42.0,6285.040829903519,2,0.555,0.3416666666666667,0.555,0.10333333333333333,high,data/New_data/8x8_Case3/csv/force_disp_Test_039.csv,data/New_data/8x8_Case3/Original/plot_Test_039_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_040,-27.0,-54.0,6156.542507679392,2,0.61,0.10166666666666667,0.61,0.28833333333333333,high,data/New_data/8x8_Case3/csv/force_disp_Test_040.csv,data/New_data/8x8_Case3/Original/plot_Test_040_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_041,-2.0,-68.0,4551.971485095972,2,0.49666666666666665,0.07833333333333334,0.49666666666666665,0.425,high,data/New_data/8x8_Case3/csv/force_disp_Test_041.csv,data/New_data/8x8_Case3/Original/plot_Test_041_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_042,84.0,51.0,5348.180374441878,2,0.5066666666666667,0.42333333333333334,0.5066666666666667,0.07,high,data/New_data/8x8_Case3/csv/force_disp_Test_042.csv,data/New_data/8x8_Case3/Original/plot_Test_042_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_043,79.0,-71.0,3642.6658084653036,1,0.5166666666666667,0.5166666666666667,0.41833333333333333,0.065,high,data/New_data/8x8_Case3/csv/force_disp_Test_043.csv,data/New_data/8x8_Case3/Original/plot_Test_043_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_044,59.0,-56.0,7238.748159575772,1,0.745,0.745,0.24666666666666667,0.008333333333333333,medium,data/New_data/8x8_Case3/csv/force_disp_Test_044.csv,data/New_data/8x8_Case3/Original/plot_Test_044_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_045,-18.0,-35.0,5928.598590199871,3,0.6933333333333334,0.045,0.26166666666666666,0.6933333333333334,high,data/New_data/8x8_Case3/csv/force_disp_Test_045.csv,data/New_data/8x8_Case3/Original/plot_Test_045_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_046,-76.0,-77.0,3347.7292768776624,2,0.4816666666666667,0.445,0.4816666666666667,0.07333333333333333,high,data/New_data/8x8_Case3/csv/force_disp_Test_046.csv,data/New_data/8x8_Case3/Original/plot_Test_046_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_047,42.0,27.0,6450.379956556271,2,0.5,0.11833333333333333,0.5,0.38166666666666665,high,data/New_data/8x8_Case3/csv/force_disp_Test_047.csv,data/New_data/8x8_Case3/Original/plot_Test_047_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_048,1.0,71.0,4553.660200435887,2,0.4816666666666667,0.085,0.4816666666666667,0.43333333333333335,high,data/New_data/8x8_Case3/csv/force_disp_Test_048.csv,data/New_data/8x8_Case3/Original/plot_Test_048_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_049,-37.0,22.0,6207.354961413228,3,0.5316666666666666,0.08666666666666667,0.38166666666666665,0.5316666666666666,high,data/New_data/8x8_Case3/csv/force_disp_Test_049.csv,data/New_data/8x8_Case3/Original/plot_Test_049_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_050,-16.0,44.0,5947.781685524517,3,0.4716666666666667,0.06666666666666667,0.46166666666666667,0.4716666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_050.csv,data/New_data/8x8_Case3/Original/plot_Test_050_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_051,28.0,57.0,6126.628938420282,2,0.7116666666666667,0.11666666666666667,0.7116666666666667,0.17166666666666666,medium,data/New_data/8x8_Case3/csv/force_disp_Test_051.csv,data/New_data/8x8_Case3/Original/plot_Test_051_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_052,-79.0,34.0,5220.891009173367,2,0.73,0.15333333333333332,0.73,0.11666666666666667,medium,data/New_data/8x8_Case3/csv/force_disp_Test_052.csv,data/New_data/8x8_Case3/Original/plot_Test_052_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_053,3.0,87.0,3943.115029893595,2,0.5083333333333333,0.09166666666666666,0.5083333333333333,0.4,high,data/New_data/8x8_Case3/csv/force_disp_Test_053.csv,data/New_data/8x8_Case3/Original/plot_Test_053_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_054,-17.0,-44.0,5908.987445203608,3,0.5416666666666666,0.06,0.3983333333333333,0.5416666666666666,high,data/New_data/8x8_Case3/csv/force_disp_Test_054.csv,data/New_data/8x8_Case3/Original/plot_Test_054_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_055,44.0,-49.0,7442.492046960056,2,0.4533333333333333,0.435,0.4533333333333333,0.11166666666666666,high,data/New_data/8x8_Case3/csv/force_disp_Test_055.csv,data/New_data/8x8_Case3/Original/plot_Test_055_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_056,67.0,-19.0,5132.090918845852,2,0.67,0.08,0.67,0.25,high,data/New_data/8x8_Case3/csv/force_disp_Test_056.csv,data/New_data/8x8_Case3/Original/plot_Test_056_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_057,2.0,74.0,4344.4968603083435,2,0.465,0.08666666666666667,0.465,0.4483333333333333,high,data/New_data/8x8_Case3/csv/force_disp_Test_057.csv,data/New_data/8x8_Case3/Original/plot_Test_057_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_058,82.0,19.0,4489.293875571406,2,0.675,0.09666666666666666,0.675,0.22833333333333333,high,data/New_data/8x8_Case3/csv/force_disp_Test_058.csv,data/New_data/8x8_Case3/Original/plot_Test_058_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_059,14.0,3.0,4921.611228210336,3,0.89,0.0033333333333333335,0.10666666666666667,0.89,low,data/New_data/8x8_Case3/csv/force_disp_Test_059.csv,data/New_data/8x8_Case3/Original/plot_Test_059_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_060,44.0,-84.0,5283.577696641293,2,0.5383333333333333,0.375,0.5383333333333333,0.08666666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_060.csv,data/New_data/8x8_Case3/Original/plot_Test_060_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_061,0.0,-52.0,5259.409566822118,3,0.49,0.03666666666666667,0.47333333333333333,0.49,high,data/New_data/8x8_Case3/csv/force_disp_Test_061.csv,data/New_data/8x8_Case3/Original/plot_Test_061_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_062,33.0,26.0,6530.413429655113,3,0.5816666666666667,0.085,0.3333333333333333,0.5816666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_062.csv,data/New_data/8x8_Case3/Original/plot_Test_062_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_063,-75.0,38.0,5538.664598345508,2,0.6816666666666666,0.21833333333333332,0.6816666666666666,0.1,high,data/New_data/8x8_Case3/csv/force_disp_Test_063.csv,data/New_data/8x8_Case3/Original/plot_Test_063_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_064,-20.0,55.0,5779.840861607853,2,0.6766666666666666,0.056666666666666664,0.6766666666666666,0.26666666666666666,high,data/New_data/8x8_Case3/csv/force_disp_Test_064.csv,data/New_data/8x8_Case3/Original/plot_Test_064_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_065,72.0,31.0,5388.663344614085,2,0.6966666666666667,0.15833333333333333,0.6966666666666667,0.145,high,data/New_data/8x8_Case3/csv/force_disp_Test_065.csv,data/New_data/8x8_Case3/Original/plot_Test_065_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_066,75.0,72.0,3802.3864164487636,1,0.4716666666666667,0.4716666666666667,0.46,0.06833333333333333,high,data/New_data/8x8_Case3/csv/force_disp_Test_066.csv,data/New_data/8x8_Case3/Original/plot_Test_066_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_067,-83.0,68.0,3750.7804404152307,1,0.48,0.48,0.4666666666666667,0.05333333333333334,high,data/New_data/8x8_Case3/csv/force_disp_Test_067.csv,data/New_data/8x8_Case3/Original/plot_Test_067_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_068,-26.0,-1.0,5350.398986052726,3,0.8466666666666667,0.0016666666666666668,0.15166666666666667,0.8466666666666667,medium,data/New_data/8x8_Case3/csv/force_disp_Test_068.csv,data/New_data/8x8_Case3/Original/plot_Test_068_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_069,-36.0,57.0,6497.167422563909,2,0.6566666666666666,0.23333333333333334,0.6566666666666666,0.11,high,data/New_data/8x8_Case3/csv/force_disp_Test_069.csv,data/New_data/8x8_Case3/Original/plot_Test_069_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_070,-89.0,-51.0,5274.035749725038,2,0.5033333333333333,0.40166666666666667,0.5033333333333333,0.095,high,data/New_data/8x8_Case3/csv/force_disp_Test_070.csv,data/New_data/8x8_Case3/Original/plot_Test_070_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_071,-45.0,-29.0,6502.998871865988,2,0.5116666666666667,0.13,0.5116666666666667,0.35833333333333334,high,data/New_data/8x8_Case3/csv/force_disp_Test_071.csv,data/New_data/8x8_Case3/Original/plot_Test_071_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_072,-29.0,13.0,5647.739476774786,3,0.825,0.021666666666666667,0.15333333333333332,0.825,medium,data/New_data/8x8_Case3/csv/force_disp_Test_072.csv,data/New_data/8x8_Case3/Original/plot_Test_072_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_073,-22.0,46.0,6119.742900706886,2,0.5633333333333334,0.08166666666666667,0.5633333333333334,0.355,high,data/New_data/8x8_Case3/csv/force_disp_Test_073.csv,data/New_data/8x8_Case3/Original/plot_Test_073_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_074,-1.0,-8.0,4856.577143173642,3,0.895,0.01,0.095,0.895,low,data/New_data/8x8_Case3/csv/force_disp_Test_074.csv,data/New_data/8x8_Case3/Original/plot_Test_074_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_075,-22.0,82.0,4608.206134035633,2,0.8116666666666666,0.06166666666666667,0.8116666666666666,0.12666666666666668,medium,data/New_data/8x8_Case3/csv/force_disp_Test_075.csv,data/New_data/8x8_Case3/Original/plot_Test_075_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_076,50.0,5.0,5382.168414968588,3,0.535,0.04666666666666667,0.41833333333333333,0.535,high,data/New_data/8x8_Case3/csv/force_disp_Test_076.csv,data/New_data/8x8_Case3/Original/plot_Test_076_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_077,-64.0,20.0,5383.046213220997,2,0.6816666666666666,0.065,0.6816666666666666,0.25333333333333335,high,data/New_data/8x8_Case3/csv/force_disp_Test_077.csv,data/New_data/8x8_Case3/Original/plot_Test_077_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_078,29.0,-79.0,5034.664813950381,2,0.7266666666666667,0.12666666666666668,0.7266666666666667,0.14666666666666667,medium,data/New_data/8x8_Case3/csv/force_disp_Test_078.csv,data/New_data/8x8_Case3/Original/plot_Test_078_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_079,-67.0,39.0,6044.526130261882,2,0.6416666666666667,0.2633333333333333,0.6416666666666667,0.095,high,data/New_data/8x8_Case3/csv/force_disp_Test_079.csv,data/New_data/8x8_Case3/Original/plot_Test_079_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_080,-53.0,-64.0,6644.6655795994875,1,0.47,0.47,0.46166666666666667,0.06833333333333333,high,data/New_data/8x8_Case3/csv/force_disp_Test_080.csv,data/New_data/8x8_Case3/Original/plot_Test_080_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_081,-38.0,-72.0,5655.087621661269,2,0.6466666666666666,0.21833333333333332,0.6466666666666666,0.135,high,data/New_data/8x8_Case3/csv/force_disp_Test_081.csv,data/New_data/8x8_Case3/Original/plot_Test_081_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_082,85.0,48.0,5286.125437731896,2,0.5283333333333333,0.39666666666666667,0.5283333333333333,0.075,high,data/New_data/8x8_Case3/csv/force_disp_Test_082.csv,data/New_data/8x8_Case3/Original/plot_Test_082_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_083,-12.0,85.0,4201.438323537264,2,0.5433333333333333,0.11,0.5433333333333333,0.3466666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_083.csv,data/New_data/8x8_Case3/Original/plot_Test_083_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_084,77.0,-48.0,5623.585807680663,2,0.495,0.425,0.495,0.08,high,data/New_data/8x8_Case3/csv/force_disp_Test_084.csv,data/New_data/8x8_Case3/Original/plot_Test_084_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_085,45.0,75.0,5672.140705210102,2,0.55,0.37166666666666665,0.55,0.07833333333333334,high,data/New_data/8x8_Case3/csv/force_disp_Test_085.csv,data/New_data/8x8_Case3/Original/plot_Test_085_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_086,-41.0,-54.0,6930.272882243081,2,0.545,0.31666666666666665,0.545,0.13833333333333334,high,data/New_data/8x8_Case3/csv/force_disp_Test_086.csv,data/New_data/8x8_Case3/Original/plot_Test_086_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_087,-38.0,89.0,5040.058857679851,2,0.6783333333333333,0.24666666666666667,0.6783333333333333,0.075,high,data/New_data/8x8_Case3/csv/force_disp_Test_087.csv,data/New_data/8x8_Case3/Original/plot_Test_087_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_088,23.0,33.0,6274.172863489964,3,0.645,0.07166666666666667,0.2833333333333333,0.645,high,data/New_data/8x8_Case3/csv/force_disp_Test_088.csv,data/New_data/8x8_Case3/Original/plot_Test_088_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_089,18.0,-35.0,6098.592294911362,3,0.67,0.06,0.27,0.67,high,data/New_data/8x8_Case3/csv/force_disp_Test_089.csv,data/New_data/8x8_Case3/Original/plot_Test_089_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_090,-65.0,24.0,5520.991574004026,2,0.71,0.075,0.71,0.215,medium,data/New_data/8x8_Case3/csv/force_disp_Test_090.csv,data/New_data/8x8_Case3/Original/plot_Test_090_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_091,11.0,36.0,5756.204223993358,3,0.775,0.03166666666666667,0.19333333333333333,0.775,medium,data/New_data/8x8_Case3/csv/force_disp_Test_091.csv,data/New_data/8x8_Case3/Original/plot_Test_091_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_092,-38.0,-40.0,7393.548918073455,2,0.5033333333333333,0.25333333333333335,0.5033333333333333,0.24333333333333335,high,data/New_data/8x8_Case3/csv/force_disp_Test_092.csv,data/New_data/8x8_Case3/Original/plot_Test_092_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_093,-70.0,-78.0,3790.5545394259084,2,0.49,0.43,0.49,0.08,high,data/New_data/8x8_Case3/csv/force_disp_Test_093.csv,data/New_data/8x8_Case3/Original/plot_Test_093_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_094,73.0,-55.0,5911.547476973112,1,0.485,0.485,0.43833333333333335,0.07666666666666666,high,data/New_data/8x8_Case3/csv/force_disp_Test_094.csv,data/New_data/8x8_Case3/Original/plot_Test_094_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_095,68.0,-30.0,5570.077008994459,2,0.7033333333333334,0.14666666666666667,0.7033333333333334,0.15,medium,data/New_data/8x8_Case3/csv/force_disp_Test_095.csv,data/New_data/8x8_Case3/Original/plot_Test_095_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_096,84.0,-52.0,5333.457020636271,1,0.4633333333333333,0.4633333333333333,0.4583333333333333,0.07833333333333334,high,data/New_data/8x8_Case3/csv/force_disp_Test_096.csv,data/New_data/8x8_Case3/Original/plot_Test_096_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_097,-46.0,-23.0,6211.92405868589,2,0.4766666666666667,0.08666666666666667,0.4766666666666667,0.43666666666666665,high,data/New_data/8x8_Case3/csv/force_disp_Test_097.csv,data/New_data/8x8_Case3/Original/plot_Test_097_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_098,-1.0,36.0,5551.859482867292,3,0.8083333333333333,0.018333333333333333,0.17333333333333334,0.8083333333333333,medium,data/New_data/8x8_Case3/csv/force_disp_Test_098.csv,data/New_data/8x8_Case3/Original/plot_Test_098_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_099,90.0,40.0,5092.943313465015,2,0.5566666666666666,0.35,0.5566666666666666,0.09333333333333334,high,data/New_data/8x8_Case3/csv/force_disp_Test_099.csv,data/New_data/8x8_Case3/Original/plot_Test_099_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_100,69.0,62.0,5587.376125470646,1,0.5533333333333333,0.5533333333333333,0.4,0.04666666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_100.csv,data/New_data/8x8_Case3/Original/plot_Test_100_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_101,48.0,15.0,5707.6396820687,3,0.49166666666666664,0.055,0.4533333333333333,0.49166666666666664,high,data/New_data/8x8_Case3/csv/force_disp_Test_101.csv,data/New_data/8x8_Case3/Original/plot_Test_101_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_102,76.0,-24.0,4975.0575921877125,2,0.6933333333333334,0.11166666666666666,0.6933333333333334,0.195,high,data/New_data/8x8_Case3/csv/force_disp_Test_102.csv,data/New_data/8x8_Case3/Original/plot_Test_102_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_103,66.0,14.0,5048.013179687234,2,0.6366666666666667,0.06666666666666667,0.6366666666666667,0.2966666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_103.csv,data/New_data/8x8_Case3/Original/plot_Test_103_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_104,83.0,3.0,3947.690262640613,3,0.49833333333333335,0.11166666666666666,0.39,0.49833333333333335,high,data/New_data/8x8_Case3/csv/force_disp_Test_104.csv,data/New_data/8x8_Case3/Original/plot_Test_104_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_105,89.0,-77.0,2807.0771366656504,1,0.5316666666666666,0.5316666666666666,0.4066666666666667,0.06166666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_105.csv,data/New_data/8x8_Case3/Original/plot_Test_105_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_106,-12.0,43.0,5757.3247083130245,3,0.5416666666666666,0.051666666666666666,0.4066666666666667,0.5416666666666666,high,data/New_data/8x8_Case3/csv/force_disp_Test_106.csv,data/New_data/8x8_Case3/Original/plot_Test_106_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_107,69.0,8.0,4767.3215442507935,2,0.585,0.075,0.585,0.34,high,data/New_data/8x8_Case3/csv/force_disp_Test_107.csv,data/New_data/8x8_Case3/Original/plot_Test_107_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_108,46.0,-72.0,5894.562599061555,2,0.5283333333333333,0.39,0.5283333333333333,0.08166666666666667,high,data/New_data/8x8_Case3/csv/force_disp_Test_108.csv,data/New_data/8x8_Case3/Original/plot_Test_108_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_109,-69.0,17.0,4932.410175987654,2,0.6883333333333334,0.058333333333333334,0.6883333333333334,0.25333333333333335,high,data/New_data/8x8_Case3/csv/force_disp_Test_109.csv,data/New_data/8x8_Case3/Original/plot_Test_109_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_110,-51.0,1.0,5273.388532391041,3,0.5183333333333333,0.04,0.44166666666666665,0.5183333333333333,high,data/New_data/8x8_Case3/csv/force_disp_Test_110.csv,data/New_data/8x8_Case3/Original/plot_Test_110_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_111,7.0,87.0,3850.447344215616,2,0.5116666666666667,0.09833333333333333,0.5116666666666667,0.39,high,data/New_data/8x8_Case3/csv/force_disp_Test_111.csv,data/New_data/8x8_Case3/Original/plot_Test_111_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_112,21.0,-8.0,5391.9244752419545,3,0.8716666666666667,0.0016666666666666668,0.12666666666666668,0.8716666666666667,low,data/New_data/8x8_Case3/csv/force_disp_Test_112.csv,data/New_data/8x8_Case3/Original/plot_Test_112_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_113,35.0,-2.0,5381.040400223258,3,0.8183333333333334,0.015,0.16666666666666666,0.8183333333333334,medium,data/New_data/8x8_Case3/csv/force_disp_Test_113.csv,data/New_data/8x8_Case3/Original/plot_Test_113_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_114,-35.0,-78.0,5223.22926702861,2,0.6766666666666666,0.17,0.6766666666666666,0.15333333333333332,high,data/New_data/8x8_Case3/csv/force_disp_Test_114.csv,data/New_data/8x8_Case3/Original/plot_Test_114_original.png
8x8,8.0,8.0,8x8_new_data_curve_classifier_v1,Case3,Test_115,22.0,74.0,4962.814640314434,2,0.7783333333333333,0.06166666666666667,0.7783333333333333,0.16,medium,data/New_data/8x8_Case3/csv/force_disp_Test_115.csv,data/New_data/8x8_Case3/Original/plot_Test_115_original.png
