case,test_id,label,theta1,theta2,pt,n_points,transition_index,transition_x_ratio,transition_load_ratio,post_points,post_fraction,pre_slope,post_slope_full,post_slope_early,post_slope_tail,post_slope_ratio,post_slope_drop,post_r2,post_nrmse,tail_r2,quad_a,abs_quad_a,slope_drift,mean_abs_curvature,max_abs_curvature,data_quality_code
Case4,Test_181,2,-47.0,5.0,10282.293621,1001,85,0.085,0.25128726629877407,896,0.8951048951048951,880737.740445492,210813.00446993308,314829.65138166136,153688.68156835964,0.48816457056659535,0.5118354294334047,0.9869797521319765,0.03204946800900344,0.9997338384482968,-0.4216615475053885,0.4216615475053885,0.7399628879497188,1.1797447167049564,9.38830296160711,0
Case4,Test_182,2,16.0,-60.0,11856.2094569,1001,119,0.119,0.307139811468325,862,0.8611388611388612,714532.7890054256,193322.6041580567,267860.1502233719,150133.16993861005,0.5604908748591835,0.43950912514081647,0.9917323208230998,0.025687023964281876,0.99983087915122,-0.33905503219377175,0.33905503219377175,0.5943721932586764,1.0019749432934868,8.696003678655757,0
Case4,Test_183,1,70.0,-63.0,10009.43025,1001,662,0.662,0.8266137012287096,319,0.31868131868131866,104050.34771380365,40420.83173258435,44996.955359859865,38462.33794373904,0.8547764540098169,0.1452235459901831,0.9994769048424744,0.006558708457242678,0.9999961331084022,-0.08432062592392767,0.08432062592392767,0.15999645288897354,0.26443181484230405,1.490157675771627,0
Case4,Test_184,2,58.0,-22.0,12281.2808972,1001,153,0.153,0.3526425645081976,828,0.8271728271728271,572362.7072023192,169942.8102230142,229671.52422162145,136401.19540369353,0.5938968527594795,0.40610314724052055,0.993503906069224,0.02277939862175677,0.9998716892905174,-0.3000414896314209,0.3000414896314209,0.5362655845799889,0.9158013809975594,7.164660304117433,0
Case4,Test_185,3,-4.0,7.0,5713.02350373,979,25,0.02556237218813906,0.14859121455126714,935,0.9550561797752809,1654352.5139672358,209650.15509103742,409002.24783712043,92433.88056851772,0.22599846591876985,0.7740015340812302,0.9536274807504705,0.0602047874470617,0.9924352015551527,-0.7911669604743874,0.7911669604743874,1.4297708250126382,2.2443428554510763,21.572679643484463,1
Case4,Test_186,1,61.0,-55.0,13106.4191378,1001,775,0.775,0.8916534352840597,206,0.2057942057942058,114599.63274017429,46860.04136209098,43867.728915437,46409.32777874902,1.0579377808277108,-0.05793778082771082,0.9999412494584956,0.002251524946693777,0.9999974760718869,0.012664285655256787,0.012664285655256787,0.07489220500620969,0.2746486873351763,3.6640264311569126,0
Case4,Test_187,2,51.0,-25.0,12479.8082266,1001,184,0.184,0.39690864460854886,797,0.7962037962037962,481686.3074720014,148232.50530932433,198918.37627718275,121311.50508860398,0.6098556973919921,0.39014430260800786,0.9942618814611894,0.02138872821969423,0.9998942774955291,-0.2806013462502573,0.2806013462502573,0.5111230354177977,0.8700840622828391,6.1685448648314605,0
Case4,Test_188,3,-30.0,-6.0,8511.43768757,1001,56,0.056,0.2104168779022461,925,0.9240759240759241,1106937.4870894635,210673.88864019545,347155.1578631117,135756.23005091047,0.39105347270813445,0.6089465272918655,0.9773274256514063,0.042131958673269826,0.9993730354465767,-0.5539361299788184,0.5539361299788184,0.9630661647404191,1.408937794622376,8.770950492546035,0
Case4,Test_189,2,-82.0,-27.0,12329.4744284,1001,167,0.167,0.3670229992043307,814,0.8131868131868132,525642.4268649837,164057.33447343018,215280.83127255892,133136.0295319213,0.6184295589390529,0.38157044106094706,0.9944154061958448,0.021213873924397948,0.9998815142139302,-0.2805753685183465,0.2805753685183465,0.4913613541725486,0.8209980633432694,6.331089222452761,0
Case4,Test_190,2,31.0,-45.0,13356.4300829,1001,279,0.279,0.515354181176843,702,0.7012987012987013,337151.56448169035,111192.02876924451,145373.9307198331,94855.63057176943,0.652494089566696,0.347505910433304,0.9957986485255655,0.018306237254894008,0.9999415581487583,-0.23816093367532265,0.23816093367532265,0.44361287911976244,0.7368572153598996,4.37818614293667,0
Case4,Test_191,1,-48.0,-78.0,12128.3982345,1001,439,0.439,0.6855559372261345,542,0.5414585414585414,194182.05273975016,65402.51089300532,70689.5022479231,61228.56890062631,0.8661621167720875,0.13383788322791243,0.9994857071168451,0.006539415120629685,0.9999860043544095,-0.08719915538917795,0.08719915538917795,0.14414560730880405,0.23130676792623206,1.9921105617207218,0
Case4,Test_192,2,-34.0,65.0,13788.6295696,1001,279,0.279,0.5034791257131208,702,0.7012987012987013,347040.51336060755,121282.50772085544,154713.39973240087,103968.95686326611,0.6720100330229665,0.3279899669770336,0.9963327619810463,0.017167636763542757,0.9999428590396788,-0.224774004867592,0.224774004867592,0.4101101585271472,0.6770858516577178,4.033883623987322,0
Case4,Test_193,1,41.0,-83.0,13329.5438437,1001,329,0.329,0.6020790265357143,652,0.6513486513486514,283478.46587401326,86622.99507625801,92729.68277680191,78627.65013982244,0.8479232084625726,0.15207679153742742,0.9990281529126447,0.009116499407181032,0.9999697113084799,-0.12094882480348512,0.12094882480348512,0.1632641048397834,1.0561002918019433,61.448016733814924,0
Case4,Test_194,2,-29.0,74.0,13037.6177862,1001,194,0.194,0.4059283571398073,787,0.7862137862137862,478008.90299988823,151981.47134609992,196956.17859226454,125812.63290286028,0.6387849002864517,0.36121509971354826,0.995212283976903,0.019637198981922382,0.9999039405129588,-0.25914247963687476,0.25914247963687476,0.4593865338718571,0.7733128309842101,5.706302481741545,0
Case4,Test_195,1,43.0,37.0,14179.7207757,1001,418,0.418,0.6449152564765356,563,0.5624375624375625,237080.44950409612,86021.42868502862,108247.1355741473,76022.5615865347,0.7023055269158661,0.29769447308413394,0.9970906148565208,0.015284620893879351,0.9999726242028733,-0.19787718735079166,0.19787718735079166,0.36678265068275734,0.5766477155200928,2.7676273604783432,0
Case4,Test_196,1,-73.0,89.0,6124.67629782,1001,409,0.409,0.6460479278746819,572,0.5714285714285714,101302.53392302689,37479.54637216331,39604.22710681021,35883.134810706346,0.9060430522714582,0.09395694772854184,0.9997734587359175,0.004340789687676904,0.9999933290484032,-0.0578069945393014,0.0578069945393014,0.09897918593999308,0.18223610217860556,2.3177875849156067,0
Case4,Test_197,2,-41.0,12.0,10227.5098708,1001,90,0.09,0.26536194740480784,891,0.8901098901098901,822847.0435400846,196191.95585299982,292642.9021153333,142865.20923754966,0.48818955869035613,0.5118104413096438,0.9869184509747159,0.03214426138866795,0.9997342262706411,-0.4230821725849894,0.4230821725849894,0.7393450589762013,1.1669449766856879,9.238154613576057,0
Case4,Test_198,1,-64.0,-44.0,14604.6823308,1001,541,0.541,0.7174811652617891,440,0.43956043956043955,187856.43952025345,81145.72623668,97989.81347434944,71972.38767891069,0.7344884649438661,0.26551153505613395,0.9976058728761865,0.013976120655663851,0.9999739464531083,-0.18340517648341892,0.18340517648341892,0.31632952504613915,0.43574614998017974,1.2463626314266207,0
Case4,Test_199,1,-62.0,-53.0,13399.5175846,1001,750,0.75,0.8819555273399573,231,0.23076923076923078,122229.40492723537,45172.556530128204,52254.19296083353,43308.51298347287,0.8288045519320186,0.1711954480679814,0.9993884568199184,0.007040068902689805,0.9999975569533761,-0.08406565152668023,0.08406565152668023,0.1945237304060911,0.4086724336419901,3.0401488108963406,0
Case4,Test_200,2,35.0,82.0,13238.3779066,1001,246,0.246,0.46413927798334065,735,0.7342657342657343,379392.0633337221,130386.04072894072,166428.5285597947,110832.03852988422,0.6659437506837315,0.3340562493162685,0.9961427090149523,0.0176203309115109,0.9999318839569112,-0.2314396972522567,0.2314396972522567,0.4186030476213562,0.6934180419308661,4.2822608410225484,0
